%% File generated by CATS v.2.1Wed Jun 22 10:37:34 2022

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 64; Bids: 1000; Distribution: matching; Runs: 1; Seed: 1656572655
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 64
bids 1005
dummy 127

0	3.62155	18	56	64	#
1	2.44454	18	60	64	#
2	2.71616	22	60	64	#
3	13.3479	35	45	65	#
4	9.00981	35	49	65	#
5	8.10883	35	53	65	#
6	7.29795	35	57	65	#
7	10.0109	39	49	65	#
8	9.00981	39	53	65	#
9	8.10883	39	57	65	#
10	10.0109	43	53	65	#
11	9.00981	43	57	65	#
12	10.0109	47	57	65	#
13	11.1466	21	52	66	#
14	7.52399	21	56	66	#
15	6.77159	21	60	66	#
16	8.35999	25	56	66	#
17	7.52399	25	60	66	#
18	8.35999	29	60	66	#
19	10.7395	23	33	67	#
20	7.24913	23	37	67	#
21	6.52422	23	41	67	#
22	5.8718	23	45	67	#
23	8.05459	27	37	67	#
24	7.24913	27	41	67	#
25	6.52422	27	45	67	#
26	8.05459	31	41	67	#
27	7.24913	31	45	67	#
28	8.05459	35	45	67	#
29	5.71971	0	33	68	#
30	5.14774	0	37	68	#
31	4.63296	0	41	68	#
32	5.71971	4	37	68	#
33	5.14774	4	41	68	#
34	5.71971	8	41	68	#
35	10.1142	0	33	69	#
36	9.10282	0	37	69	#
37	8.19254	0	41	69	#
38	10.1142	4	37	69	#
39	9.10282	4	41	69	#
40	10.1142	8	41	69	#
41	11.3716	13	44	70	#
42	7.6758	13	48	70	#
43	6.90822	13	52	70	#
44	6.2174	13	56	70	#
45	8.52866	17	48	70	#
46	7.6758	17	52	70	#
47	6.90822	17	56	70	#
48	8.52866	21	52	70	#
49	7.6758	21	56	70	#
50	8.52866	25	56	70	#
51	8.34572	5	36	71	#
52	5.63336	5	40	71	#
53	5.07003	5	44	71	#
54	4.56302	5	48	71	#
55	6.25929	9	40	71	#
56	5.63336	9	44	71	#
57	5.07003	9	48	71	#
58	6.25929	13	44	71	#
59	5.63336	13	48	71	#
60	6.25929	17	48	71	#
61	11.0253	25	39	72	#
62	7.44209	25	43	72	#
63	6.69788	25	47	72	#
64	6.0281	25	51	72	#
65	8.26899	29	43	72	#
66	7.44209	29	47	72	#
67	6.69788	29	51	72	#
68	8.26899	33	47	72	#
69	7.44209	33	51	72	#
70	8.26899	37	51	72	#
71	3.13327	4	46	73	#
72	2.11496	4	50	73	#
73	1.90346	4	54	73	#
74	1.71312	4	58	73	#
75	2.34995	8	50	73	#
76	2.11496	8	54	73	#
77	1.90346	8	58	73	#
78	2.34995	12	54	73	#
79	2.11496	12	58	73	#
80	2.34995	16	58	73	#
81	6.48902	12	55	74	#
82	4.38009	12	59	74	#
83	3.94208	12	63	74	#
84	4.86676	16	59	74	#
85	4.38009	16	63	74	#
86	4.86676	20	63	74	#
87	4.03746	18	29	75	#
88	2.72529	18	33	75	#
89	2.45276	18	37	75	#
90	2.20748	18	41	75	#
91	3.0281	22	33	75	#
92	2.72529	22	37	75	#
93	2.45276	22	41	75	#
94	3.0281	26	37	75	#
95	2.72529	26	41	75	#
96	3.0281	30	41	75	#
97	11.3488	27	37	76	#
98	7.66047	27	41	76	#
99	6.89443	27	45	76	#
100	6.20498	27	49	76	#
101	8.51164	31	41	76	#
102	7.66047	31	45	76	#
103	6.89443	31	49	76	#
104	8.51164	35	45	76	#
105	7.66047	35	49	76	#
106	8.51164	39	49	76	#
107	3.3675	22	33	77	#
108	2.27306	22	37	77	#
109	2.04576	22	41	77	#
110	1.84118	22	45	77	#
111	2.52562	26	37	77	#
112	2.27306	26	41	77	#
113	2.04576	26	45	77	#
114	2.52562	30	41	77	#
115	2.27306	30	45	77	#
116	2.52562	34	45	77	#
117	7.80313	25	39	78	#
118	5.26711	25	43	78	#
119	4.7404	25	47	78	#
120	4.26636	25	51	78	#
121	5.85235	29	43	78	#
122	5.26711	29	47	78	#
123	4.7404	29	51	78	#
124	5.85235	33	47	78	#
125	5.26711	33	51	78	#
126	5.85235	37	51	78	#
127	12.7349	12	45	79	#
128	8.59608	12	49	79	#
129	7.73648	12	53	79	#
130	6.96283	12	57	79	#
131	9.5512	16	49	79	#
132	8.59608	16	53	79	#
133	7.73648	16	57	79	#
134	9.5512	20	53	79	#
135	8.59608	20	57	79	#
136	9.5512	24	57	79	#
137	3.76002	30	41	80	#
138	2.53801	30	45	80	#
139	2.28421	30	49	80	#
140	2.05579	30	53	80	#
141	2.82001	34	45	80	#
142	2.53801	34	49	80	#
143	2.28421	34	53	80	#
144	2.82001	38	49	80	#
145	2.53801	38	53	80	#
146	2.82001	42	53	80	#
147	5.69225	5	19	81	#
148	3.84227	5	23	81	#
149	3.45804	5	27	81	#
150	3.11224	5	31	81	#
151	4.26918	9	23	81	#
152	3.84227	9	27	81	#
153	3.45804	9	31	81	#
154	4.26918	13	27	81	#
155	3.84227	13	31	81	#
156	4.26918	17	31	81	#
157	8.85248	41	55	82	#
158	5.97542	41	59	82	#
159	5.37788	41	63	82	#
160	6.63936	45	59	82	#
161	5.97542	45	63	82	#
162	6.63936	49	63	82	#
163	9.20163	45	58	83	#
164	6.2111	45	62	83	#
165	6.90122	49	62	83	#
166	8.95063	19	56	84	#
167	6.04167	19	60	84	#
168	6.71297	23	60	84	#
169	12.4753	13	44	85	#
170	8.42079	13	48	85	#
171	7.57872	13	52	85	#
172	6.82084	13	56	85	#
173	9.35644	17	48	85	#
174	8.42079	17	52	85	#
175	7.57872	17	56	85	#
176	9.35644	21	52	85	#
177	8.42079	21	56	85	#
178	9.35644	25	56	85	#
179	7.27511	25	56	86	#
180	4.9107	25	60	86	#
181	5.45633	29	60	86	#
182	6.96327	10	48	87	#
183	4.70021	10	52	87	#
184	4.23019	10	56	87	#
185	3.80717	10	60	87	#
186	5.22245	14	52	87	#
187	4.70021	14	56	87	#
188	4.23019	14	60	87	#
189	5.22245	18	56	87	#
190	4.70021	18	60	87	#
191	5.22245	22	60	87	#
192	5.52946	14	52	88	#
193	3.73239	14	56	88	#
194	3.35915	14	60	88	#
195	4.1471	18	56	88	#
196	3.73239	18	60	88	#
197	4.1471	22	60	88	#
198	7.08267	21	52	89	#
199	4.7808	21	56	89	#
200	4.30272	21	60	89	#
201	5.312	25	56	89	#
202	4.7808	25	60	89	#
203	5.312	29	60	89	#
204	6.27168	8	51	90	#
205	4.23339	8	55	90	#
206	3.81005	8	59	90	#
207	3.42904	8	63	90	#
208	4.70376	12	55	90	#
209	4.23339	12	59	90	#
210	3.81005	12	63	90	#
211	4.70376	16	59	90	#
212	4.23339	16	63	90	#
213	4.70376	20	63	90	#
214	7.18498	3	40	91	#
215	6.46649	3	44	91	#
216	5.81984	3	48	91	#
217	7.18498	7	44	91	#
218	6.46649	7	48	91	#
219	7.18498	11	48	91	#
220	6.76092	0	43	92	#
221	6.08483	0	47	92	#
222	5.47634	0	51	92	#
223	6.76092	4	47	92	#
224	6.08483	4	51	92	#
225	6.76092	8	51	92	#
226	4.98121	16	58	93	#
227	3.36232	16	62	93	#
228	3.73591	20	62	93	#
229	6.05043	29	43	94	#
230	4.08404	29	47	94	#
231	3.67563	29	51	94	#
232	3.30807	29	55	94	#
233	4.53782	33	47	94	#
234	4.08404	33	51	94	#
235	3.67563	33	55	94	#
236	4.53782	37	51	94	#
237	4.08404	37	55	94	#
238	4.53782	41	55	94	#
239	3.11077	2	40	95	#
240	2.79969	2	44	95	#
241	2.51972	2	48	95	#
242	3.11077	6	44	95	#
243	2.79969	6	48	95	#
244	3.11077	10	48	95	#
245	5.52857	10	48	96	#
246	3.73179	10	52	96	#
247	3.35861	10	56	96	#
248	3.02275	10	60	96	#
249	4.14643	14	52	96	#
250	3.73179	14	56	96	#
251	3.35861	14	60	96	#
252	4.14643	18	56	96	#
253	3.73179	18	60	96	#
254	4.14643	22	60	96	#
255	5.20285	12	54	97	#
256	3.51193	12	58	97	#
257	3.16073	12	62	97	#
258	3.90214	16	58	97	#
259	3.51193	16	62	97	#
260	3.90214	20	62	97	#
261	11.1169	5	36	98	#
262	7.50387	5	40	98	#
263	6.75349	5	44	98	#
264	6.07814	5	48	98	#
265	8.33764	9	40	98	#
266	7.50387	9	44	98	#
267	6.75349	9	48	98	#
268	8.33764	13	44	98	#
269	7.50387	13	48	98	#
270	8.33764	17	48	98	#
271	6.59636	17	48	99	#
272	4.45254	17	52	99	#
273	4.00729	17	56	99	#
274	3.60656	17	60	99	#
275	4.94727	21	52	99	#
276	4.45254	21	56	99	#
277	4.00729	21	60	99	#
278	4.94727	25	56	99	#
279	4.45254	25	60	99	#
280	4.94727	29	60	99	#
281	8.25596	1	14	100	#
282	5.57277	1	18	100	#
283	5.0155	1	22	100	#
284	4.51395	1	26	100	#
285	6.19197	5	18	100	#
286	5.57277	5	22	100	#
287	5.0155	5	26	100	#
288	6.19197	9	22	100	#
289	5.57277	9	26	100	#
290	6.19197	13	26	100	#
291	11.7372	4	37	101	#
292	7.92263	4	41	101	#
293	7.13036	4	45	101	#
294	6.41733	4	49	101	#
295	8.80292	8	41	101	#
296	7.92263	8	45	101	#
297	7.13036	8	49	101	#
298	8.80292	12	45	101	#
299	7.92263	12	49	101	#
300	8.80292	16	49	101	#
301	3.90818	3	40	102	#
302	3.51736	3	44	102	#
303	3.16563	3	48	102	#
304	3.90818	7	44	102	#
305	3.51736	7	48	102	#
306	3.90818	11	48	102	#
307	7.35599	0	43	103	#
308	6.62039	0	47	103	#
309	5.95835	0	51	103	#
310	7.35599	4	47	103	#
311	6.62039	4	51	103	#
312	7.35599	8	51	103	#
313	12.0168	15	52	104	#
314	8.11135	15	56	104	#
315	7.30022	15	60	104	#
316	9.01261	19	56	104	#
317	8.11135	19	60	104	#
318	9.01261	23	60	104	#
319	13.5702	24	57	105	#
320	9.15988	24	61	105	#
321	10.1776	28	61	105	#
