%% File generated by CATS v.2.1Wed Jun 22 10:37:33 2022

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 64; Bids: 1000; Distribution: matching; Runs: 1; Seed: 1656572614
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 64
bids 1000
dummy 121

0	9.26386	39	49	64	#
1	6.2531	39	53	64	#
2	5.62779	39	57	64	#
3	5.06501	39	61	64	#
4	6.94789	43	53	64	#
5	6.2531	43	57	64	#
6	5.62779	43	61	64	#
7	6.94789	47	57	64	#
8	6.2531	47	61	64	#
9	6.94789	51	61	64	#
10	11.9335	29	43	65	#
11	8.05512	29	47	65	#
12	7.24961	29	51	65	#
13	6.52465	29	55	65	#
14	8.95014	33	47	65	#
15	8.05512	33	51	65	#
16	7.24961	33	55	65	#
17	8.95014	37	51	65	#
18	8.05512	37	55	65	#
19	8.95014	41	55	65	#
20	11.6305	18	29	66	#
21	7.85056	18	33	66	#
22	7.0655	18	37	66	#
23	6.35895	18	41	66	#
24	8.72284	22	33	66	#
25	7.85056	22	37	66	#
26	7.0655	22	41	66	#
27	8.72284	26	37	66	#
28	7.85056	26	41	66	#
29	8.72284	30	41	66	#
30	8.17416	0	43	67	#
31	7.35674	0	47	67	#
32	6.62107	0	51	67	#
33	8.17416	4	47	67	#
34	7.35674	4	51	67	#
35	8.17416	8	51	67	#
36	6.48635	0	33	68	#
37	5.83772	0	37	68	#
38	5.25395	0	41	68	#
39	6.48635	4	37	68	#
40	5.83772	4	41	68	#
41	6.48635	8	41	68	#
42	9.23901	7	44	69	#
43	6.23633	7	48	69	#
44	5.6127	7	52	69	#
45	5.05143	7	56	69	#
46	6.92926	11	48	69	#
47	6.23633	11	52	69	#
48	5.6127	11	56	69	#
49	6.92926	15	52	69	#
50	6.23633	15	56	69	#
51	6.92926	19	56	69	#
52	17.2652	46	57	70	#
53	11.654	46	61	70	#
54	12.9489	50	61	70	#
55	14.0842	16	59	71	#
56	9.50685	16	63	71	#
57	10.5632	20	63	71	#
58	8.97669	7	17	72	#
59	6.05927	7	21	72	#
60	5.45334	7	25	72	#
61	4.90801	7	29	72	#
62	6.73252	11	21	72	#
63	6.05927	11	25	72	#
64	5.45334	11	29	72	#
65	6.73252	15	25	72	#
66	6.05927	15	29	72	#
67	6.73252	19	29	72	#
68	11.833	17	48	73	#
69	7.9873	17	52	73	#
70	7.18857	17	56	73	#
71	6.46971	17	60	73	#
72	8.87478	21	52	73	#
73	7.9873	21	56	73	#
74	7.18857	21	60	73	#
75	8.87478	25	56	73	#
76	7.9873	25	60	73	#
77	8.87478	29	60	73	#
78	8.18892	10	21	74	#
79	5.52752	10	25	74	#
80	4.97477	10	29	74	#
81	4.47729	10	33	74	#
82	6.14169	14	25	74	#
83	5.52752	14	29	74	#
84	4.97477	14	33	74	#
85	6.14169	18	29	74	#
86	5.52752	18	33	74	#
87	6.14169	22	33	74	#
88	9.25806	17	31	75	#
89	6.24919	17	35	75	#
90	5.62427	17	39	75	#
91	5.06185	17	43	75	#
92	6.94355	21	35	75	#
93	6.24919	21	39	75	#
94	5.62427	21	43	75	#
95	6.94355	25	39	75	#
96	6.24919	25	43	75	#
97	6.94355	29	43	75	#
98	12.6329	10	21	76	#
99	8.5272	10	25	76	#
100	7.67448	10	29	76	#
101	6.90703	10	33	76	#
102	9.47467	14	25	76	#
103	8.5272	14	29	76	#
104	7.67448	14	33	76	#
105	9.47467	18	29	76	#
106	8.5272	18	33	76	#
107	9.47467	22	33	76	#
108	12.6487	37	50	77	#
109	8.53788	37	54	77	#
110	7.68409	37	58	77	#
