%% File generated by CATS v.2.1Wed Jun 22 10:37:34 2022

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 64; Bids: 1000; Distribution: matching; Runs: 1; Seed: 1656572645
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 64
bids 1000
dummy 120

0	14.1359	45	58	64	#
1	9.54174	45	62	64	#
2	10.6019	49	62	64	#
3	9.75388	14	52	65	#
4	6.58387	14	56	65	#
5	5.92548	14	60	65	#
6	7.31541	18	56	65	#
7	6.58387	18	60	65	#
8	7.31541	22	60	65	#
9	12.4372	2	40	66	#
10	11.1935	2	44	66	#
11	10.0741	2	48	66	#
12	12.4372	6	44	66	#
13	11.1935	6	48	66	#
14	12.4372	10	48	66	#
15	14.4888	29	43	67	#
16	9.77996	29	47	67	#
17	8.80196	29	51	67	#
18	7.92177	29	55	67	#
19	10.8666	33	47	67	#
20	9.77996	33	51	67	#
21	8.80196	33	55	67	#
22	10.8666	37	51	67	#
23	9.77996	37	55	67	#
24	10.8666	41	55	67	#
25	7.06373	10	48	68	#
26	4.76802	10	52	68	#
27	4.29121	10	56	68	#
28	3.86209	10	60	68	#
29	5.2978	14	52	68	#
30	4.76802	14	56	68	#
31	4.29121	14	60	68	#
32	5.2978	18	56	68	#
33	4.76802	18	60	68	#
34	5.2978	22	60	68	#
35	6.48552	11	48	69	#
36	4.37773	11	52	69	#
37	3.93996	11	56	69	#
38	3.54596	11	60	69	#
39	4.86414	15	52	69	#
40	4.37773	15	56	69	#
41	3.93996	15	60	69	#
42	4.86414	19	56	69	#
43	4.37773	19	60	69	#
44	4.86414	23	60	69	#
45	9.87171	0	43	70	#
46	6.66341	0	47	70	#
47	5.99707	0	51	70	#
48	5.39736	0	55	70	#
49	7.40379	4	47	70	#
50	6.66341	4	51	70	#
51	5.99707	4	55	70	#
52	7.40379	8	51	70	#
53	6.66341	8	55	70	#
54	7.40379	12	55	70	#
55	12.3129	0	43	71	#
56	8.31119	0	47	71	#
57	7.48007	0	51	71	#
58	6.73206	0	55	71	#
59	9.23465	4	47	71	#
60	8.31119	4	51	71	#
61	7.48007	4	55	71	#
62	9.23465	8	51	71	#
63	8.31119	8	55	71	#
64	9.23465	12	55	71	#
65	16.4408	4	46	72	#
66	11.0976	4	50	72	#
67	9.98781	4	54	72	#
68	8.98903	4	58	72	#
69	12.3306	8	50	72	#
70	11.0976	8	54	72	#
71	9.98781	8	58	72	#
72	12.3306	12	54	72	#
73	11.0976	12	58	72	#
74	12.3306	16	58	72	#
75	13.2655	23	33	73	#
76	8.95424	23	37	73	#
77	8.05882	23	41	73	#
78	7.25294	23	45	73	#
79	9.94916	27	37	73	#
80	8.95424	27	41	73	#
81	8.05882	27	45	73	#
82	9.94916	31	41	73	#
83	8.95424	31	45	73	#
84	9.94916	35	45	73	#
85	8.22315	7	17	74	#
86	5.55063	7	21	74	#
87	4.99557	7	25	74	#
88	4.49601	7	29	74	#
89	6.16737	11	21	74	#
90	5.55063	11	25	74	#
91	4.99557	11	29	74	#
92	6.16737	15	25	74	#
93	5.55063	15	29	74	#
94	6.16737	19	29	74	#
95	13.6027	0	43	75	#
96	12.2424	0	47	75	#
97	11.0181	0	51	75	#
98	13.6027	4	47	75	#
99	12.2424	4	51	75	#
100	13.6027	8	51	75	#
101	6.74321	4	46	76	#
102	4.55167	4	50	76	#
103	4.0965	4	54	76	#
104	3.68685	4	58	76	#
105	5.05741	8	50	76	#
106	4.55167	8	54	76	#
107	4.0965	8	58	76	#
108	5.05741	12	54	76	#
109	4.55167	12	58	76	#
110	5.05741	16	58	76	#
111	6.4577	10	21	77	#
112	4.35895	10	25	77	#
113	3.92305	10	29	77	#
114	3.53075	10	33	77	#
115	4.84327	14	25	77	#
116	4.35895	14	29	77	#
117	3.92305	14	33	77	#
118	4.84327	18	29	77	#
119	4.35895	18	33	77	#
120	4.84327	22	33	77	#
121	5.94412	3	40	78	#
122	5.34971	3	44	78	#
123	4.81474	3	48	78	#
124	5.94412	7	44	78	#
125	5.34971	7	48	78	#
126	5.94412	11	48	78	#
127	11.9036	19	56	79	#
128	8.03493	19	60	79	#
129	8.9277	23	60	79	#
130	9.78109	21	52	80	#
131	6.60224	21	56	80	#
132	5.94201	21	60	80	#
133	7.33582	25	56	80	#
134	6.60224	25	60	80	#
135	7.33582	29	60	80	#
136	15.8514	16	58	81	#
137	10.6997	16	62	81	#
138	11.8885	20	62	81	#
139	9.13967	8	50	82	#
140	6.16928	8	54	82	#
141	5.55235	8	58	82	#
142	4.99711	8	62	82	#
143	6.85475	12	54	82	#
144	6.16928	12	58	82	#
145	5.55235	12	62	82	#
146	6.85475	16	58	82	#
147	6.16928	16	62	82	#
148	6.85475	20	62	82	#
149	7.34064	12	45	83	#
150	4.95493	12	49	83	#
151	4.45944	12	53	83	#
152	4.01349	12	57	83	#
153	5.50548	16	49	83	#
154	4.95493	16	53	83	#
155	4.45944	16	57	83	#
156	5.50548	20	53	83	#
157	4.95493	20	57	83	#
158	5.50548	24	57	83	#
159	5.72149	2	13	84	#
160	5.14935	2	17	84	#
161	4.63441	2	21	84	#
162	5.72149	6	17	84	#
