%% File generated by CATS v.2.1Wed Jun 22 10:37:34 2022

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 64; Bids: 1000; Distribution: matching; Runs: 1; Seed: 1656572670
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 64
bids 1005
dummy 127

0	5.03469	35	45	64	#
1	3.39841	35	49	64	#
2	3.05857	35	53	64	#
3	2.75271	35	57	64	#
4	3.77601	39	49	64	#
5	3.39841	39	53	64	#
6	3.05857	39	57	64	#
7	3.77601	43	53	64	#
8	3.39841	43	57	64	#
9	3.77601	47	57	64	#
10	2.57962	1	15	65	#
11	2.32166	1	19	65	#
12	2.08949	1	23	65	#
13	2.57962	5	19	65	#
14	2.32166	5	23	65	#
15	2.57962	9	23	65	#
16	5.90121	34	45	66	#
17	3.98332	34	49	66	#
18	3.58499	34	53	66	#
19	3.22649	34	57	66	#
20	4.42591	38	49	66	#
21	3.98332	38	53	66	#
22	3.58499	38	57	66	#
23	4.42591	42	53	66	#
24	3.98332	42	57	66	#
25	4.42591	46	57	66	#
26	12.3775	12	55	67	#
27	8.35484	12	59	67	#
28	7.51936	12	63	67	#
29	9.28316	16	59	67	#
30	8.35484	16	63	67	#
31	9.28316	20	63	67	#
32	7.07523	12	45	68	#
33	4.77578	12	49	68	#
34	4.2982	12	53	68	#
35	3.86838	12	57	68	#
36	5.30642	16	49	68	#
37	4.77578	16	53	68	#
38	4.2982	16	57	68	#
39	5.30642	20	53	68	#
40	4.77578	20	57	68	#
41	5.30642	24	57	68	#
42	8.70922	3	40	69	#
43	7.8383	3	44	69	#
44	7.05447	3	48	69	#
45	8.70922	7	44	69	#
46	7.8383	7	48	69	#
47	8.70922	11	48	69	#
48	2.22542	42	53	70	#
49	1.50216	42	57	70	#
50	1.35194	42	61	70	#
51	1.66906	46	57	70	#
52	1.50216	46	61	70	#
53	1.66906	50	61	70	#
54	5.90824	8	51	71	#
55	3.98806	8	55	71	#
56	3.58925	8	59	71	#
57	3.23033	8	63	71	#
58	4.43118	12	55	71	#
59	3.98806	12	59	71	#
60	3.58925	12	63	71	#
61	4.43118	16	59	71	#
62	3.98806	16	63	71	#
63	4.43118	20	63	71	#
64	6.54032	3	13	72	#
65	5.88628	3	17	72	#
66	5.29766	3	21	72	#
67	6.54032	7	17	72	#
68	5.88628	7	21	72	#
69	6.54032	11	21	72	#
70	9.65939	1	32	73	#
71	6.52009	1	36	73	#
72	5.86808	1	40	73	#
73	5.28127	1	44	73	#
74	7.24454	5	36	73	#
75	6.52009	5	40	73	#
76	5.86808	5	44	73	#
77	7.24454	9	40	73	#
78	6.52009	9	44	73	#
79	7.24454	13	44	73	#
80	6.00388	22	33	74	#
81	4.05262	22	37	74	#
82	3.64736	22	41	74	#
83	3.28262	22	45	74	#
84	4.50291	26	37	74	#
85	4.05262	26	41	74	#
86	3.64736	26	45	74	#
87	4.50291	30	41	74	#
88	4.05262	30	45	74	#
89	4.50291	34	45	74	#
90	8.34515	13	27	75	#
91	5.63298	13	31	75	#
92	5.06968	13	35	75	#
93	4.56271	13	39	75	#
94	6.25886	17	31	75	#
95	5.63298	17	35	75	#
96	5.06968	17	39	75	#
97	6.25886	21	35	75	#
98	5.63298	21	39	75	#
99	6.25886	25	39	75	#
100	5.74234	2	13	76	#
101	3.87608	2	17	76	#
102	3.48847	2	21	76	#
103	3.13963	2	25	76	#
104	4.30676	6	17	76	#
105	3.87608	6	21	76	#
106	3.48847	6	25	76	#
107	4.30676	10	21	76	#
108	3.87608	10	25	76	#
109	4.30676	14	25	76	#
110	1.71641	1	14	77	#
111	1.54477	1	18	77	#
112	1.39029	1	22	77	#
113	1.71641	5	18	77	#
114	1.54477	5	22	77	#
115	1.71641	9	22	77	#
116	3.14425	17	30	78	#
117	2.12237	17	34	78	#
118	1.91013	17	38	78	#
119	1.71912	17	42	78	#
120	2.35819	21	34	78	#
121	2.12237	21	38	78	#
122	1.91013	21	42	78	#
123	2.35819	25	38	78	#
124	2.12237	25	42	78	#
125	2.35819	29	42	78	#
126	9.59558	18	56	79	#
127	6.47702	18	60	79	#
128	7.19669	22	60	79	#
129	5.58534	0	33	80	#
130	5.0268	0	37	80	#
131	4.52412	0	41	80	#
132	5.58534	4	37	80	#
133	5.0268	4	41	80	#
134	5.58534	8	41	80	#
135	4.8708	15	52	81	#
136	3.28779	15	56	81	#
137	2.95901	15	60	81	#
138	3.6531	19	56	81	#
139	3.28779	19	60	81	#
140	3.6531	23	60	81	#
141	8.97632	4	47	82	#
142	6.05902	4	51	82	#
143	5.45312	4	55	82	#
144	4.9078	4	59	82	#
145	6.73224	8	51	82	#
146	6.05902	8	55	82	#
147	5.45312	8	59	82	#
148	6.73224	12	55	82	#
149	6.05902	12	59	82	#
150	6.73224	16	59	82	#
151	6.49628	14	52	83	#
152	4.38499	14	56	83	#
153	3.94649	14	60	83	#
154	4.87221	18	56	83	#
155	4.38499	18	60	83	#
156	4.87221	22	60	83	#
157	7.58825	3	40	84	#
158	6.82943	3	44	84	#
159	6.14648	3	48	84	#
160	7.58825	7	44	84	#
161	6.82943	7	48	84	#
162	7.58825	11	48	84	#
163	7.94971	12	54	85	#
164	5.36605	12	58	85	#
165	4.82945	12	62	85	#
166	5.96228	16	58	85	#
167	5.36605	16	62	85	#
168	5.96228	20	62	85	#
169	4.38196	14	25	86	#
170	2.95783	14	29	86	#
171	2.66204	14	33	86	#
172	2.39584	14	37	86	#
173	3.28647	18	29	86	#
174	2.95783	18	33	86	#
175	2.66204	18	37	86	#
176	3.28647	22	33	86	#
177	2.95783	22	37	86	#
178	3.28647	26	37	86	#
179	5.24767	6	44	87	#
180	3.54218	6	48	87	#
181	3.18796	6	52	87	#
182	2.86916	6	56	87	#
183	3.93575	10	48	87	#
184	3.54218	10	52	87	#
185	3.18796	10	56	87	#
186	3.93575	14	52	87	#
187	3.54218	14	56	87	#
188	3.93575	18	56	87	#
189	8.15382	41	55	88	#
190	5.50383	41	59	88	#
191	4.95344	41	63	88	#
192	6.11536	45	59	88	#
193	5.50383	45	63	88	#
194	6.11536	49	63	88	#
195	6.71056	25	56	89	#
196	4.52963	25	60	89	#
197	5.03292	29	60	89	#
198	4.63332	19	56	90	#
199	3.12749	19	60	90	#
200	3.47499	23	60	90	#
201	7.91146	20	53	91	#
202	5.34023	20	57	91	#
203	4.80621	20	61	91	#
204	5.93359	24	57	91	#
205	5.34023	24	61	91	#
206	5.93359	28	61	91	#
207	8.58844	10	48	92	#
208	5.7972	10	52	92	#
209	5.21748	10	56	92	#
210	4.69573	10	60	92	#
211	6.44133	14	52	92	#
212	5.7972	14	56	92	#
213	5.21748	14	60	92	#
214	6.44133	18	56	92	#
215	5.7972	18	60	92	#
216	6.44133	22	60	92	#
217	9.04347	2	40	93	#
218	6.10434	2	44	93	#
219	5.49391	2	48	93	#
220	4.94452	2	52	93	#
221	6.7826	6	44	93	#
222	6.10434	6	48	93	#
223	5.49391	6	52	93	#
224	6.7826	10	48	93	#
225	6.10434	10	52	93	#
226	6.7826	14	52	93	#
227	7.06218	0	43	94	#
228	4.76697	0	47	94	#
229	4.29028	0	51	94	#
230	3.86125	0	55	94	#
231	5.29664	4	47	94	#
232	4.76697	4	51	94	#
233	4.29028	4	55	94	#
234	5.29664	8	51	94	#
235	4.76697	8	55	94	#
236	5.29664	12	55	94	#
237	7.75437	2	40	95	#
238	5.2342	2	44	95	#
239	4.71078	2	48	95	#
240	4.2397	2	52	95	#
241	5.81577	6	44	95	#
242	5.2342	6	48	95	#
243	4.71078	6	52	95	#
244	5.81577	10	48	95	#
245	5.2342	10	52	95	#
246	5.81577	14	52	95	#
247	4.40587	26	37	96	#
248	2.97396	26	41	96	#
249	2.67657	26	45	96	#
250	2.40891	26	49	96	#
251	3.30441	30	41	96	#
252	2.97396	30	45	96	#
253	2.67657	30	49	96	#
254	3.30441	34	45	96	#
255	2.97396	34	49	96	#
256	3.30441	38	49	96	#
257	8.7673	19	56	97	#
258	5.91793	19	60	97	#
259	6.57547	23	60	97	#
260	8.42974	0	43	98	#
261	5.69008	0	47	98	#
262	5.12107	0	51	98	#
263	4.60896	0	55	98	#
264	6.32231	4	47	98	#
265	5.69008	4	51	98	#
266	5.12107	4	55	98	#
267	6.32231	8	51	98	#
268	5.69008	8	55	98	#
269	6.32231	12	55	98	#
270	6.82936	15	25	99	#
271	4.60982	15	29	99	#
272	4.14884	15	33	99	#
273	3.73395	15	37	99	#
274	5.12202	19	29	99	#
275	4.60982	19	33	99	#
276	4.14884	19	37	99	#
277	5.12202	23	33	99	#
278	4.60982	23	37	99	#
279	5.12202	27	37	99	#
280	7.86652	8	51	100	#
281	5.3099	8	55	100	#
282	4.77891	8	59	100	#
283	4.30102	8	63	100	#
284	5.89989	12	55	100	#
285	5.3099	12	59	100	#
286	4.77891	12	63	100	#
287	5.89989	16	59	100	#
288	5.3099	16	63	100	#
289	5.89989	20	63	100	#
290	3.56547	0	42	101	#
291	2.40669	0	46	101	#
292	2.16602	0	50	101	#
293	1.94942	0	54	101	#
294	2.6741	4	46	101	#
295	2.40669	4	50	101	#
296	2.16602	4	54	101	#
297	2.6741	8	50	101	#
298	2.40669	8	54	101	#
299	2.6741	12	54	101	#
300	4.80642	11	21	102	#
301	3.24433	11	25	102	#
302	2.9199	11	29	102	#
303	2.62791	11	33	102	#
304	3.60482	15	25	102	#
305	3.24433	15	29	102	#
306	2.9199	15	33	102	#
307	3.60482	19	29	102	#
